trip_id,Trip_SequenceNo.,Trip_Origin,Trip_Destination,Trip_Length,Trip_TimingFrom,Trip_TimingTo,Trip_Duration
trip_1279,8,CPR,KBS,29,16:40:00,18:15:00,01:35:00
trip_1280,9,KBS,ATB,35.2,18:20:00,20:20:00,02:00:00
trip_1281,10,ATB,KBS,35.2,20:40:00,22:40:00,02:00:00
trip_1282,1,ATB,KBS,35.2,5:20,7:15,01:55:00
trip_1283,2,KBS,ATB,35.2,07:20:00,09:20:00,02:00:00
trip_1284,3,ATB,KBS,35.2,09:40:00,11:40:00,02:00:00
trip_1285,4,KBS,BMT-07,0.3,11:45:00,11:50:00,00:05:00
trip_1286,5,BMT-7,KBS,0.3,13:10:00,13:15:00,00:05:00
trip_1287,6,KBS,ATB,35.2,13:20:00,15:15:00,01:55:00
trip_1288,7,ATB,KBS,35.2,15:20:00,17:20:00,02:00:00
trip_1289,8,KBS,ATB,35.2,18:50:00,21:00:00,02:10:00
trip_1290,1,ATB,KBS,35.2,06:00:00,08:00:00,02:00:00
trip_1291,2,KBS,ATB,35.2,08:20:00,10:15:00,01:55:00
trip_1292,3,ATB,KBS,35.2,10:20:00,12:20:00,02:00:00
trip_1293,4,KBS,BMT-07,0.3,12:25:00,12:30:00,00:05:00
trip_1294,5,BMT-7,KBS,0.3,15:20:00,15:25:00,00:05:00
trip_1295,6,KBS,ATB,35.2,15:30:00,17:25:00,01:55:00
trip_1296,7,ATB,KBS,35.2,17:30:00,19:30:00,02:00:00
trip_1297,8,KBS,ATB,35.2,20:40:00,22:40:00,02:00:00
trip_1298,1,KBS,ATB,35.2,06:20:00,08:20:00,02:00:00
trip_1299,2,ATB,KBS,35.2,08:40:00,10:40:00,02:00:00
trip_1300,3,KBS,CPR,29,11:00:00,12:35:00,01:35:00
trip_1301,4,CPR,KBS,29,13:00:00,14:35:00,01:35:00
trip_1302,5,KBS,BMT-07,0.3,14:35:00,14:40:00,00:05:00
trip_1303,6,BMT-7,KBS,0.3,15:40:00,15:45:00,00:05:00
trip_1304,7,KBS,CPR,29,15:50:00,17:25:00,01:35:00
trip_1305,8,CPR,KBS,29,17:40:00,19:15:00,01:35:00
trip_1306,9,KBS,ATB,35.2,19:20:00,21:20:00,02:00:00
trip_1307,10,ATB,KBS,35.2,21:40:00,23:30:00,01:50:00
trip_1308,1,KBS,ATB,35.2,06:40:00,08:40:00,02:00:00
trip_1309,2,ATB,KBS,35.2,09:00:00,11:00:00,02:00:00
trip_1310,3,KBS,CPR,29,11:20:00,12:55:00,01:35:00
trip_1311,4,CPR,KBS,29,13:20:00,14:55:00,01:35:00
trip_1312,5,KBS,BMT-07,0.3,14:55:00,15:00:00,00:05:00
trip_1313,6,BMT-7,KBS,0.3,16:00:00,16:05:00,00:05:00
trip_1314,7,KBS,CPR,29,16:10:00,17:45:00,01:35:00
trip_1315,8,CPR,KBS,29,17:50:00,19:30:00,01:40:00
trip_1316,9,KBS,ATB,35.2,19:40:00,21:40:00,02:00:00
trip_1317,10,ATB,KBS,35.2,22:00:00,23:55:00,01:55:00
trip_1318,1,KBS,ATB,35.2,07:00:00,09:00:00,02:00:00
trip_1319,2,ATB,KBS,35.2,09:20:00,11:20:00,02:00:00
trip_1320,3,KBS,CPR,29,11:40:00,13:15:00,01:35:00
trip_1321,4,CPR,KBS,29,13:40:00,15:15:00,01:35:00
trip_1322,5,KBS,BMT-07,0.3,15:15:00,15:20:00,00:05:00
trip_1323,6,BMT-7,KBS,0.3,16:20:00,16:25:00,00:05:00
trip_1324,7,KBS,CPR,29,16:30:00,18:05:00,01:35:00
trip_1325,8,CPR,KBS,29,18:20:00,19:55:00,01:35:00
trip_1326,9,KBS,ATB,35.2,20:00:00,22:00:00,02:00:00
trip_1327,10,ATB,KBS,35.2,22:20:00,1900-01-01 00:05:00,01:45:00
trip_1328,1,ATB,KBS,35.2,07:20:00,09:20:00,02:00:00
trip_1329,2,KBS,ATB,35.2,09:30:00,11:30:00,02:00:00
trip_1330,3,ATB,KBS,35.2,12:40:00,14:40:00,02:00:00
trip_1331,4,KBS,BMT-07,0.3,14:40:00,14:45:00,00:05:00
trip_1332,5,BMT-7,KBS,0.3,16:50:00,16:55:00,00:05:00
trip_1333,6,KBS,ATB,35.2,17:00:00,19:00:00,02:00:00
trip_1334,7,ATB,KBS,35.2,20:00:00,21:55:00,01:55:00
trip_1335,8,KBS,ATB,35.2,22:00:00,23:55:00,01:55:00
trip_1336,1,BMT-07,KBS,0.3,09:50:00,09:55:00,00:05:00
trip_1337,2,KBS,ATB,35.2,10:00:00,11:50:00,01:50:00
trip_1338,3,ATB,KBS,35.2,14:00:00,15:45:00,01:45:00
trip_1339,4,KBS,ATB,35.2,16:00:00,17:45:00,01:45:00
trip_1340,5,ATB,KBS,35.2,18:00:00,19:55:00,01:55:00
trip_1341,6,KBS,BMT-07,0.3,19:55:00,20:00:00,00:05:00
trip_1342,1,BMT-07,KBS,0.3,11:20:00,11:25:00,00:05:00
trip_1343,2,KBS,ATB,35.2,11:30:00,13:20:00,01:50:00
trip_1344,3,ATB,KBS,35.2,14:20:00,16:05:00,01:45:00
trip_1345,4,KBS,ATB,35.2,17:10:00,18:55:00,01:45:00
trip_1346,5,ATB,KBS,35.2,19:10:00,21:05:00,01:55:00
trip_1347,6,KBS,BMT-07,0.3,21:05:00,21:10:00,00:05:00
trip_1348,1,BMT-07,KBS,0.3,11:50:00,11:55:00,00:05:00
trip_1349,2,KBS,ATB,35.2,12:00:00,13:45:00,01:45:00
trip_1350,3,ATB,KBS,35.2,14:40:00,16:25:00,01:45:00
trip_1351,4,KBS,ATB,35.2,17:30:00,19:25:00,01:55:00
trip_1352,5,ATB,KBS,35.2,19:30:00,21:15:00,01:45:00
trip_1353,6,KBS,BMT-07,0.3,21:15:00,21:20:00,00:05:00
trip_1354,1,BMT-07,KBS,0.3,8:00,8:05,00:05:00
trip_1355,2,KBS,ATB,35.2,8:10,10:00,01:50:00
trip_1356,3,ATB,KBS,35.2,10:30,12:15,01:45:00
trip_1357,4,KBS,ATB,35.2,13:40:00,15:25:00,01:45:00
trip_1358,5,ATB,KBS,35.2,16:10:00,18:05:00,01:55:00
trip_1359,6,KBS,BMT-07,0.3,18:05:00,18:10:00,00:05:00
trip_1360,1,BMT-07,KBS,0.3,9:20,9:25,00:05:00
trip_1361,2,KBS,BNP,25.1,9:30,11:10,01:40:00
trip_1362,3,BNP,KBS,25.1,12:00,13:40,01:40:00
trip_1363,4,KBS,BNP,25.1,14:00:00,15:40:00,01:40:00
trip_1364,5,BNP,KBS,25.1,16:00:00,17:40:00,01:40:00
trip_1365,6,KBS,BMT-07,0.3,17:45:00,17:50:00,00:05:00
trip_1366,1,BMT-07,KBS,0.3,7:20,7:25,00:05:00
trip_1367,2,KBS,BNP,25.1,7:30,9:10,01:40:00
trip_1368,3,BNP,KBS,25.1,9:15,10:55,01:40:00
trip_1369,4,KBS,BNP,25.1,13:15:00,14:55:00,01:40:00
trip_1370,5,BNP,KBS,25.1,17:00:00,18:40:00,01:40:00
trip_1371,6,KBS,BMT-07,0.3,18:45:00,18:50:00,00:05:00
trip_1372,1,BMT-07,KBS,0.3,8:50,8:55,00:05:00
trip_1373,2,KBS,BNP,25.1,9:00,10:40,01:40:00
trip_1374,3,BNP,KBS,25.1,12:40,14:20,01:40:00
trip_1375,4,KBS,BNP,25.1,16:40:00,18:10:00,01:30:00
trip_1376,5,BNP,KBS,25.1,18:15:00,19:45:00,01:30:00
trip_1377,6,KBS,BMT-07,0.3,19:45:00,19:50:00,00:05:00
trip_1378,1,JGN,KBS,31,08:00:00,09:40:00,01:40:00
trip_1379,2,KBS,BNP,25.1,10:00:00,11:25:00,01:25:00
trip_1380,3,BNP,KBS,25.1,11:30:00,12:50:00,01:20:00
trip_1381,4,KBS,BNP,25.1,12:55:00,14:15:00,01:20:00
trip_1382,5,BNP,KBS,25.1,14:20:00,15:35:00,01:15:00
trip_1383,6,KBS,BMT-7,0.3,15:35:00,15:40:00,00:05:00
trip_1384,7,BMT-7,KBS,0.3,17:20:00,17:25:00,00:05:00
trip_1385,8,KBS,BNP,25.1,17:30:00,18:55:00,01:25:00
trip_1386,9,BNP,KBS,25,19:00:00,20:30:00,01:30:00
trip_1387,10,KBS,JGN,31,21:00:00,22:40:00,01:40:00
trip_1388,1,BMT-07,KBS,0.3,07:50:00,07:55:00,00:05:00
trip_1389,2,KBS,BNP,25.1,08:00:00,09:40:00,01:40:00
trip_1390,3,BNP,KBS,25.1,10:00:00,11:40:00,01:40:00
trip_1391,4,KBS,BNP,25.1,14:30:00,16:10:00,01:40:00
trip_1392,5,BNP,KBS,25.1,16:30:00,18:10:00,01:40:00
trip_1393,6,KBS,BMT-07,0.3,18:15:00,18:20:00,00:05:00
trip_1394,1,KBS,JGN,31,05:30:00,07:25:00,01:55:00
trip_1395,2,JGN,KBS,31,07:30:00,09:20:00,01:50:00
trip_1396,3,KBS,BNP,25.1,09:45:00,11:10:00,01:25:00
trip_1397,4,BNP,KBS,25.1,11:15:00,12:50:00,01:35:00
trip_1398,5,KBS,BMT-7,0.3,12:55:00,13:00:00,00:05:00
trip_1399,6,BMT-7,KBS,0.3,14:05:00,14:10:00,00:05:00
trip_1400,7,KBS,BNP,25.1,14:15:00,15:45:00,01:30:00
trip_1401,8,BNP,KBS,25.1,16:15:00,17:45:00,01:30:00
trip_1402,9,KBS,JGN,31,17:50:00,19:40:00,01:50:00
trip_1403,10,JGN,KBS,31,20:10:00,22:00:00,01:50:00
trip_1404,1,KBS,JGN,31,06:00:00,07:50:00,01:50:00
trip_1405,2,JGN,KBS,31,08:20:00,10:10:00,01:50:00
trip_1406,3,KBS,BNP,25.1,10:15:00,11:40:00,01:25:00
trip_1407,4,BNP,KBS,25.1,11:45:00,13:20:00,01:35:00
trip_1408,5,KBS,BMT-7,0.3,13:25:00,13:30:00,00:05:00
trip_1409,6,BMT-7,KBS,0.3,14:50:00,14:55:00,00:05:00
trip_1410,7,KBS,BNP,25.1,15:00:00,16:30:00,01:30:00
trip_1411,8,BNP,KBS,25.1,16:45:00,18:10:00,01:25:00
trip_1412,9,KBS,JGN,31,18:15:00,20:10:00,01:55:00
trip_1413,10,JGN,KBS,31,21:05:00,22:55:00,01:50:00
trip_1414,1,KBS,JGN,31,06:30:00,08:20:00,01:50:00
trip_1415,2,JGN,KBS,31,08:55:00,10:45:00,01:50:00
trip_1416,3,KBS,BNP,25.1,10:50:00,12:30:00,01:40:00
trip_1417,4,BNP,KBS,25.1,13:00:00,14:30:00,01:30:00
trip_1418,5,KBS,BMT-7,0.3,14:30:00,14:35:00,00:05:00
trip_1419,6,BMT-7,KBS,0.3,15:35:00,15:40:00,00:05:00
trip_1420,7,KBS,BNP,25.1,15:45:00,17:10:00,01:25:00
trip_1421,8,BNP,KBS,25.1,17:15:00,18:55:00,01:40:00
trip_1422,9,KBS,JGN,31,19:15:00,21:05:00,01:50:00
trip_1423,10,JGN,KBS,31,21:45:00,23:35:00,01:50:00
trip_1424,1,BMT-07,KBS,0.3,11:20,11:25,00:05:00
trip_1425,2,KBS,JGN,31,11:30,13:15,01:45:00
trip_1426,3,JGN,KBS,31,13:50,15:35,01:45:00
trip_1427,4,KBS,JGN,31,17:25:00,19:15:00,01:50:00
trip_1428,5,JGN,KBS,31,19:30:00,21:20:00,01:50:00
trip_1429,6,KBS,BMT-07,0.3,21:25:00,21:30:00,00:05:00
trip_1430,1,BMT-07,KBS,0.3,12:20:00,12:25:00,00:05:00
trip_1431,2,KBS,JGN,31,12:25:00,14:10:00,01:45:00
trip_1432,3,JGN,KBS,31,15:10:00,16:55:00,01:45:00
trip_1433,4,KBS,BNP,25.1,18:35:00,20:00:00,01:25:00
trip_1434,5,BNP,KBS,25.1,20:30:00,21:55:00,01:25:00
trip_1435,6,KBS,BMT-07,0.3,21:55:00,22:00:00,00:05:00
trip_1436,1,BMT-07,KBS,0.3,11:00:00,11:05:00,00:05:00
trip_1437,2,KBS,JGN,31,11:10:00,12:55:00,01:45:00
trip_1438,3,JGN,KBS,31,13:35:00,15:20:00,01:45:00
trip_1439,4,KBS,JGN,31,16:45:00,18:35:00,01:50:00
trip_1440,5,JGN,KBS,31,18:40:00,20:30:00,01:50:00
trip_1441,6,KBS,BMT-07,0.3,20:30:00,20:35:00,00:05:00
trip_1442,1,KBS,BNP,25.1,05:15:00,06:35:00,01:20:00
trip_1443,2,BNP,YBS,31.6,06:40:00,08:25:00,01:45:00
trip_1444,3,YBS,BNP,31.6,08:30:00,10:30:00,02:00:00
trip_1445,4,BNP,KBS,25.1,11:00:00,12:30:00,01:30:00
trip_1446,5,KBS,BMT-7,0.3,12:30:00,12:35:00,00:05:00
trip_1447,6,BMT-7,KBS,0.3,14:20,14:25,00:05:00
trip_1448,7,KBS,BNP,25.1,14:30,16:00,01:30:00
trip_1449,8,BNP,YBS,31.6,16:30,18:35,02:05:00
trip_1450,9,YBS,BNP,31.6,18:40,20:45,02:05:00
trip_1451,10,BNP,KBS,25.1,21:15,22:35,01:20:00
trip_1452,1,KBS,BNP,25.1,05:45:00,07:05:00,01:20:00
trip_1453,2,BNP,YBS,31.6,07:10:00,08:55:00,01:45:00
trip_1454,3,YBS,BNP,31.6,09:00:00,11:00:00,02:00:00
trip_1455,4,BNP,KBS,25.1,11:30:00,13:00:00,01:30:00
trip_1456,5,KBS,BMT-7,0.3,13:00:00,13:05:00,00:05:00
trip_1457,6,BMT-7,KBS,0.3,14:50:00,14:55:00,00:05:00
trip_1458,7,KBS,BNP,25.1,15:00:00,16:30:00,01:30:00
trip_1459,8,BNP,YBS,31.6,17:00:00,19:05:00,02:05:00
trip_1460,9,YBS,BNP,31.6,19:10:00,21:15:00,02:05:00
trip_1461,10,BNP,KBS,25.1,21:45:00,23:05:00,01:20:00
trip_1462,1,KGR,ELC,30.4,06:00:00,07:30:00,01:30:00
trip_1463,2,ELC,KGR,30.4,07:35:00,09:15:00,01:40:00
trip_1464,3,KGR,ELC,30.4,09:45:00,11:25:00,01:40:00
trip_1465,4,ELC,BMT-25,12.5,11:40:00,12:15:00,00:35:00
trip_1466,5,BMT-25,ELC,12.5,13:50:00,14:25:00,00:35:00
trip_1467,6,ELC,KGR,30.4,14:30:00,16:15:00,01:45:00
trip_1468,7,KGR,ELC,30.4,17:10:00,18:55:00,01:45:00
trip_1469,8,ELC,KGR,30.4,19:15:00,21:00:00,01:45:00
trip_1470,1,KGR,ELC,30.4,06:30:00,08:00:00,01:30:00
trip_1471,2,ELC,KGR,30.4,08:05:00,09:45:00,01:40:00
trip_1472,3,KGR,ELC,30.4,10:15:00,11:55:00,01:40:00
trip_1473,4,ELC,BMT-25,12.5,12:10:00,12:45:00,00:35:00
trip_1474,5,BMT-25,ELC,12.5,15:00:00,15:35:00,00:35:00
trip_1475,6,ELC,KGR,30.4,15:40:00,17:20:00,01:40:00
trip_1476,7,KGR,ELC,30.4,17:50:00,19:30:00,01:40:00
trip_1477,8,ELC,KGR,30.4,20:00:00,21:30:00,01:30:00
trip_1478,1,KGR,ELC,30.4,07:00:00,08:30:00,01:30:00
trip_1479,2,ELC,KGR,30.4,08:35:00,10:15:00,01:40:00
trip_1480,3,KGR,ELC,30.4,10:45:00,12:25:00,01:40:00
trip_1481,4,ELC,BMT-25,12.5,12:40:00,13:15:00,00:35:00
trip_1482,5,BMT-25,ELC,12.5,15:30:00,16:05:00,00:35:00
trip_1483,6,ELC,KGR,30.4,16:10:00,17:50:00,01:40:00
trip_1484,7,KGR,ELC,30.4,18:20:00,20:00:00,01:40:00
trip_1485,8,ELC,KGR,30.4,20:30:00,22:00:00,01:30:00
trip_1486,1,KGR,ELC,30.4,07:30:00,09:05:00,01:35:00
trip_1487,2,ELC,KGR,30.4,09:35:00,11:10:00,01:35:00
trip_1488,3,KGR,ELC,30.4,11:15:00,12:55:00,01:40:00
trip_1489,4,ELC,BMT-25,12.5,13:10:00,13:45:00,00:35:00
trip_1490,5,BMT-25,ELC,12.5,16:00:00,16:35:00,00:35:00
trip_1491,6,ELC,KGR,30.4,16:40:00,18:20:00,01:40:00
trip_1492,7,KGR,ELC,30.4,18:50:00,20:30:00,01:40:00
trip_1493,8,ELC,KGR,30.4,21:00:00,22:30:00,01:30:00
trip_1494,1,BMT-25,ELC,12.5,06:30:00,07:00:00,00:30:00
trip_1495,2,ELC,KGR,30.4,07:05:00,08:35:00,01:30:00
trip_1496,3,KGR,ELC,30.4,08:40:00,10:10:00,01:30:00
trip_1497,4,ELC,KGR,30.4,12:10:00,13:40:00,01:30:00
trip_1498,5,KGR,ELC,30.4,15:00:00,16:30:00,01:30:00
trip_1499,6,ELC,BMT-25,12.5,16:35:00,17:10:00,00:35:00
trip_1500,1,BMT-25,ELC,12.5,08:30:00,09:00:00,00:30:00
trip_1501,2,ELC,KGR,30.4,09:05:00,10:35:00,01:30:00
trip_1502,3,KGR,ELC,30.4,12:15:00,13:45:00,01:30:00
trip_1503,4,ELC,KGR,30.4,15:00:00,16:30:00,01:30:00
trip_1504,5,KGR,ELC,30.4,17:00:00,18:30:00,01:30:00
trip_1505,6,ELC,BMT-25,12.5,18:35:00,19:05:00,00:30:00
trip_1506,1,BMT-13,ITPL,30.5,7:20,9:20,02:00:00
trip_1507,2,ITPL,BSK,27,11:00,12:40,01:40:00
trip_1508,3,BSK,ITPL,27,14:00,15:40,01:40:00
trip_1509,4,ITPL,BMT-13,30.5,16:30:00,18:30:00,02:00:00
trip_1510,1,BMT-13,ITPL,30.5,07:50:00,09:50:00,02:00:00
trip_1511,2,ITPL,BSK,27,12:00:00,13:40:00,01:40:00
trip_1512,3,BSK,ITPL,27,15:00:00,16:40:00,01:40:00
trip_1513,4,ITPL,BMT-13,30.5,17:00:00,19:00:00,02:00:00
trip_1514,1,BMT-13,ITPL,30.5,08:20:00,10:20:00,02:00:00
trip_1515,2,ITPL,BSK,27,12:30:00,14:10:00,01:40:00
trip_1516,3,BSK,ITPL,27,15:30:00,17:10:00,01:40:00
trip_1517,4,ITPL,BMT-13,30.5,17:30:00,19:30:00,02:00:00
trip_1518,1,BMT-13,ITPL,30.5,08:50:00,10:50:00,02:00:00
trip_1519,2,ITPL,BSK,27,13:00:00,14:40:00,01:40:00
trip_1520,3,BSK,ITPL,27,16:00:00,17:40:00,01:40:00
trip_1521,4,ITPL,BMT-13,30.5,18:00:00,20:00:00,02:00:00
trip_1522,1,BMT-13,ITPL,30.5,09:20:00,11:20:00,02:00:00
trip_1523,2,ITPL,BSK,27,13:30:00,15:10:00,01:40:00
trip_1524,3,BSK,ITPL,27,16:30:00,18:10:00,01:40:00
trip_1525,4,ITPL,BMT-13,30.5,18:30:00,20:30:00,02:00:00
trip_1526,1,BSK,ITPL,27,06:00:00,07:40:00,01:40:00
trip_1527,2,ITPL,BSK,27,08:00:00,09:45:00,01:45:00
trip_1528,3,BSK,ITPL,27,09:50:00,11:35:00,01:45:00
trip_1529,5,ITPL,BMT-13,30.5,11:40:00,13:40:00,02:00:00
trip_1530,6,BMT-13,ITPL,30.5,14:45:00,16:45:00,02:00:00
trip_1531,8,ITPL,BSK,27,17:15:00,19:00:00,01:45:00
trip_1532,9,BSK,ITPL,27,19:10:00,20:50:00,01:40:00
trip_1533,10,ITPL,BSK,27,21:15:00,22:55:00,01:40:00
trip_1534,1,BSK,ITPL,27,06:30:00,08:10:00,01:40:00
trip_1535,2,ITPL,BSK,27,08:40:00,10:25:00,01:45:00
trip_1536,3,BSK,ITPL,27,10:30:00,12:15:00,01:45:00
trip_1537,5,ITPL,BMT-13,30.5,12:20:00,14:15:00,01:55:00
trip_1538,6,BMT-13,ITPL,30.5,15:15:00,17:15:00,02:00:00
trip_1539,8,ITPL,BSK,27,17:45:00,19:25:00,01:40:00
trip_1540,9,BSK,ITPL,27,20:10:00,21:50:00,01:40:00
trip_1541,10,ITPL,BSK,27,21:55:00,23:35:00,01:40:00
trip_1542,1,BSK,ITPL,27,07:00:00,08:40:00,01:40:00
trip_1543,2,ITPL,BSK,27,09:10:00,10:55:00,01:45:00
trip_1544,3,BSK,ITPL,27,11:05:00,12:45:00,01:40:00
trip_1545,5,ITPL,BMT-13,30.5,12:50:00,14:45:00,01:55:00
trip_1546,6,BMT-13,ITPL,30.5,15:45:00,17:45:00,02:00:00
trip_1547,8,ITPL,BSK,27,18:15:00,19:55:00,01:40:00
trip_1548,9,BSK,ITPL,27,20:40:00,22:20:00,01:40:00
trip_1549,10,ITPL,BSK,27,22:25:00,23:55:00,01:30:00
trip_1550,1,BMT-18,ITPL,2.5,07:05:00,07:15:00,00:10:00
trip_1551,2,ITPL,BSK,27,07:20:00,09:05:00,01:45:00
trip_1552,3,BSK,ITPL,27,09:10:00,10:55:00,01:45:00
trip_1553,4,ITPL,BSK,27,13:15:00,15:00:00,01:45:00
trip_1554,5,BSK,ITPL,27,16:25:00,18:10:00,01:45:00
trip_1555,6,ITPL,BMT-18,2.5,18:10:00,18:20:00,00:10:00
trip_1556,1,BMT-18,ITPL,2.5,07:35:00,07:45:00,00:10:00
trip_1557,2,ITPL,BSK,27,07:50:00,09:35:00,01:45:00
trip_1558,3,BSK,ITPL,27,09:40:00,11:25:00,01:45:00
trip_1559,4,ITPL,BSK,27,13:45:00,15:30:00,01:45:00
trip_1560,5,BSK,ITPL,27,17:05:00,18:45:00,01:40:00
trip_1561,6,ITPL,BMT-18,2.5,18:45:00,18:55:00,00:10:00
trip_1562,1,BMT-18,ITPL,2.5,07:55:00,08:05:00,00:10:00
trip_1563,2,ITPL,BSK,27,08:10:00,09:55:00,01:45:00
trip_1564,3,BSK,ITPL,27,10:00:00,11:45:00,01:45:00
trip_1565,4,ITPL,BSK,27,14:15:00,16:00:00,01:45:00
trip_1566,5,BSK,ITPL,27,17:25:00,19:10:00,01:45:00
trip_1567,6,ITPL,BMT-18,2.5,19:10:00,19:15:00,00:05:00
trip_1568,1,BSK,ITPL,27,05:10:00,06:40:00,01:30:00
trip_1569,2,ITPL,BSK,27,06:45:00,08:30:00,01:45:00
trip_1570,3,BSK,ITPL,27,09:00:00,10:45:00,01:45:00
trip_1571,5,ITPL,BMT-13,30.5,10:50:00,12:50:00,02:00:00
trip_1572,6,BMT-13,ITPL,30.5,13:50:00,15:50:00,02:00:00
trip_1573,8,ITPL,BSK,27,15:55:00,17:35:00,01:40:00
trip_1574,9,BSK,ITPL,27,17:40:00,19:25:00,01:45:00
trip_1575,10,ITPL,BSK,27,19:55:00,21:45:00,01:50:00
trip_1576,1,BSK,ITPL,27,05:25:00,06:55:00,01:30:00
trip_1577,2,ITPL,BSK,27,07:00:00,08:45:00,01:45:00
trip_1578,3,BSK,ITPL,27,09:30:00,11:15:00,01:45:00
trip_1579,5,ITPL,BMT-13,30.5,11:25:00,13:20:00,01:55:00
trip_1580,6,BMT-13,ITPL,30.5,14:20:00,16:15:00,01:55:00
trip_1581,8,ITPL,BSK,27,16:20:00,18:00:00,01:40:00
trip_1582,9,BSK,ITPL,27,18:05:00,19:45:00,01:40:00
trip_1583,10,ITPL,BSK,27,20:20:00,22:10:00,01:50:00
trip_1584,1,BMT-25,CSB,2.5,07:40:00,07:45:00,00:05:00
trip_1585,2,CSB,ITPL,21.5,07:50:00,09:10:00,01:20:00
trip_1586,3,ITPL,BSK,27,09:25:00,11:05:00,01:40:00
trip_1587,4,BSK,ITPL,27,13:10:00,14:55:00,01:45:00
trip_1588,5,ITPL,BSK,27,16:10:00,18:00:00,01:50:00
trip_1589,6,BSK,BMT-25,8,18:05:00,18:35:00,00:30:00
trip_1590,1,BMT-25,CSB,2.5,09:15:00,09:20:00,00:05:00
trip_1591,2,CSB,ITPL,21.5,09:25:00,10:45:00,01:20:00
trip_1592,3,ITPL,BSK,27,11:20:00,13:05:00,01:45:00
trip_1593,4,BSK,ITPL,27,14:30:00,16:15:00,01:45:00
trip_1594,5,ITPL,BSK,27,16:45:00,18:35:00,01:50:00
trip_1595,6,BSK,BMT-25,8,18:40:00,19:15:00,00:35:00
trip_1596,1,BMT-25,CSB,2.5,10:45:00,10:55:00,00:10:00
trip_1597,2,CSB,ITPL,21.5,11:00:00,12:10:00,01:10:00
trip_1598,3,ITPL,BSK,27,12:15:00,14:05:00,01:50:00
trip_1599,4,BSK,ITPL,27,16:45:00,18:30:00,01:45:00
trip_1600,5,ITPL,BSK,27,18:45:00,20:35:00,01:50:00
trip_1601,6,BSK,BMT-25,8,20:40:00,21:10:00,00:30:00
trip_1602,1,BMT-25,CSB,2.5,11:15:00,11:25:00,00:10:00
trip_1603,2,CSB,ITPL,21.5,11:30:00,12:40:00,01:10:00
trip_1604,3,ITPL,BSK,27,12:45:00,14:35:00,01:50:00
trip_1605,4,BSK,ITPL,27,16:15:00,18:00:00,01:45:00
trip_1606,5,ITPL,BSK,27,19:15:00,21:05:00,01:50:00
trip_1607,6,BSK,BMT-25,8,21:10:00,21:40:00,00:30:00
trip_1608,1,BSK,ITPL,27,05:45:00,07:25:00,01:40:00
trip_1609,2,ITPL,BSK,27,07:30:00,09:15:00,01:45:00
trip_1610,3,BSK,ITPL,27,09:45:00,11:30:00,01:45:00
trip_1611,5,ITPL,BMT-13,30.5,11:35:00,13:35:00,02:00:00
trip_1612,6,BMT-13,ITPL,30.5,14:35:00,16:30:00,01:55:00
trip_1613,8,ITPL,BSK,27,16:35:00,18:20:00,01:45:00
trip_1614,9,BSK,ITPL,27,18:40:00,20:25:00,01:45:00
trip_1615,10,ITPL,BSK,27,20:40:00,22:30:00,01:50:00
trip_1616,1,BMT-13,ITPL,30.5,08:05:00,10:05:00,02:00:00
trip_1617,2,ITPL,BSK,27,10:10:00,11:50:00,01:40:00
trip_1618,3,BSK,ITPL,27,13:20:00,15:00:00,01:40:00
trip_1619,4,ITPL,BMT-13,30.5,16:05:00,18:05:00,02:00:00
trip_1620,1,BMT-13,ITPL,30.5,11:55:00,13:55:00,02:00:00
trip_1621,2,ITPL,BSK,27,15:05:00,16:45:00,01:40:00
trip_1622,3,BSK,ITPL,27,17:15:00,19:00:00,01:45:00
trip_1623,4,ITPL,BMT-13,30.5,19:35:00,21:35:00,02:00:00
trip_1624,1,BSK,ITPL,27,06:15:00,07:55:00,01:40:00
trip_1625,2,ITPL,BSK,27,08:25:00,10:05:00,01:40:00
trip_1626,3,BSK,ITPL,27,10:10:00,11:55:00,01:45:00
trip_1627,4,ITPL,BMT-13,30.5,12:05:00,14:05:00,02:00:00
trip_1628,5,BMT-13,ITPL,30.5,15:05:00,17:05:00,02:00:00
trip_1629,6,ITPL,BSK,27,17:10:00,18:50:00,01:40:00
trip_1630,7,BSK,ITPL,27,18:55:00,20:35:00,01:40:00
trip_1631,8,ITPL,BSK,27,21:05:00,22:45:00,01:40:00
trip_1632,1,BSK,ITPL,27,06:45:00,08:25:00,01:40:00
trip_1633,2,ITPL,BSK,27,08:55:00,10:40:00,01:45:00
trip_1634,3,BSK,ITPL,27,10:45:00,12:30:00,01:45:00
trip_1635,4,ITPL,BMT-13,30.5,12:35:00,14:35:00,02:00:00
trip_1636,5,BMT-13,ITPL,30.5,15:35:00,17:35:00,02:00:00
trip_1637,6,ITPL,BSK,27,17:40:00,19:20:00,01:40:00
trip_1638,7,BSK,ITPL,27,19:25:00,21:05:00,01:40:00
trip_1639,8,ITPL,BSK,27,21:35:00,23:15:00,01:40:00
trip_1640,1,BMT-13,ITPL,30.5,08:05:00,10:05:00,02:00:00
trip_1641,2,ITPL,BSK,27,10:25:00,12:10:00,01:45:00
trip_1642,3,BSK,ITPL,27,13:35:00,15:20:00,01:45:00
trip_1643,4,ITPL,BMT-13,30.5,16:40:00,18:40:00,02:00:00
trip_1644,1,BMT-13,ITPL,30.5,08:35:00,10:35:00,02:00:00
